asset,rsi_period,rsi_threshold,ma_period,hold_days,train_trades,train_wr,train_avg,train_sharpe,train_pl,train_recovery,val_trades,val_wr,val_avg,val_sharpe,val_pl,val_recovery,wr_overfit_diff,ret_overfit_diff,score
2330,12,45,200,5,17,64.70588235294117,1.1946471774469611,3.4881370506543354,1.2249228339396974,1.3597758432245728,16,43.75,0.6483351113616009,1.1224963781062203,2.026608696661444,1.0303317037838926,20.955882352941174,0.5463120660853602,-5.418747085548459
2330,12,45,30,3,39,56.41025641025641,0.6000129518698036,1.2698907401905226,1.4038253383891135,1.823801250708796,12,41.66666666666667,0.3429988936466805,-0.26105042877213785,1.8199795725850398,0.8902727154373506,14.743589743589737,0.2570140582231231,-5.530294040737565
0050,12,45,120,10,30,63.33333333333333,1.1871395561611668,3.324575762278591,1.2327702872952586,1.8594677009192173,13,38.46153846153847,0.8887583668777708,2.0221134246963026,2.822224159526957,1.3807272459335524,24.87179487179486,0.2983811892833961,-5.619740775798152
006208,10,45,120,7,25,56.00000000000001,0.4751285345821743,0.33177600163339127,1.0493989376334822,0.7526216680526054,20,40.0,0.9405744736821262,2.0833853116521137,2.9162307955471127,2.6106980422747457,16.000000000000007,0.4654459390999519,-5.762474990998449
006208,12,45,60,10,33,54.54545454545454,0.5862129325755799,0.8861900379602913,1.247310989392519,1.2257309203218314,14,35.714285714285715,0.873557311380931,2.081055218777297,3.370067878721081,1.072955662261361,18.831168831168824,0.287344378805351,-6.143461372656043
006208,12,45,60,7,33,57.57575757575758,0.5594449845103074,0.8184231736035218,1.129944425362701,1.1697609821066872,15,40.0,1.5266628090025658,3.936592065380883,3.9499212738951264,2.009077649607009,17.575757575757578,0.9672178244922583,-6.153650411127725
0050,12,35,30,7,14,71.42857142857143,1.7750997136429434,8.69179931884762,2.3018044351589553,7.177972878666716,5,40.0,1.0323018422656585,2.880466088719252,3.1286688594327106,2.038950177456281,31.42857142857143,0.7427978713772849,-6.257449151041991
2330,12,45,20,10,36,41.66666666666667,0.6500492865379067,1.0420583078240764,2.19797774613489,1.323232432218777,10,30.0,0.20926677164414312,-0.7291664766854642,2.6737882772943813,0.26002245946852903,11.666666666666671,0.44078251489376363,-6.839021943982351
2330,12,45,120,7,30,50.0,0.7153379690920784,1.1536905121136407,1.5499387581711037,1.233572145630676,15,33.33333333333333,0.44224871084411693,0.16314665993826544,2.607197484853187,0.6367962038526171,16.66666666666667,0.27308925824796143,-8.650952567668314
006208,12,40,120,10,18,61.111111111111114,1.0812261349456218,2.6229587230753895,1.1777536226850784,1.6158825463099127,9,33.33333333333333,1.48295190238422,4.428297481988191,5.856901952615741,3.7893389358507306,27.777777777777786,0.4017257674385981,-8.779162381902612
0050,12,40,120,3,21,47.61904761904761,-0.038030115223499826,-2.4714682965402206,1.0586880403843344,0.05213280969852903,9,44.44444444444444,0.04380357196149945,-2.957565998782975,1.315624711156976,0.11792198026713774,3.1746031746031704,0.08183368718499928,-8.818372348817196
2330,12,45,30,5,39,51.28205128205128,0.8570968668366756,2.2575331661566778,1.8167304989761874,2.8768106743107564,12,33.33333333333333,0.44351471158845795,0.17343575845671916,2.595628100628451,0.6272919805861822,17.94871794871795,0.4135821552482177,-10.480669927562193
0050,10,40,120,7,17,64.70588235294117,0.4894109772986745,0.3521406950758012,0.7086804741365755,0.371635075981816,11,45.45454545454545,1.0333443203528239,2.985774588336863,2.5673721891690313,3.4464109776722256,19.25133689839572,0.5439333430541493,-11.430258463348572
0050,14,45,60,7,29,58.620689655172406,0.6159208056586525,1.1055236878921277,1.1429100051083076,1.1875728775965797,14,35.714285714285715,0.7325644920768386,1.1689116659837067,2.79131249452559,0.8278355591164105,22.90640394088669,0.11664368641818612,-11.769096552258638
2330,12,45,30,10,39,51.28205128205128,1.118210745717971,2.6952709526253273,2.057621304360364,3.8835795901945347,11,27.27272727272727,0.8108255316407948,1.3002681009165955,3.997564566773192,1.051236810563855,24.009324009324008,0.3073852140771762,-12.628422921702487
006208,16,40,120,3,17,52.94117647058824,0.019407623996503257,-2.090252775939548,0.9055148426483961,0.0273931366784082,9,44.44444444444444,0.3913043582742025,-0.031071712594396044,1.8452136123589664,1.0962679806676305,8.496732026143796,0.37189673427769926,-13.00567904760737
006208,10,40,30,5,25,68.0,0.6551324838607073,1.5166007739829335,0.8013528230523402,1.3254183099403698,9,44.44444444444444,0.5565724540020714,0.8339851626328787,1.851910995327514,1.4050753802845857,23.555555555555557,0.09856002985863588,-13.035073296591582
006208,12,40,120,3,18,55.55555555555556,0.10638185888033333,-1.6471383228587428,0.8893529800588099,0.15848769331400803,9,44.44444444444444,0.3223734507965348,-0.6367689295727048,1.9016395180686385,1.0878189857109575,11.111111111111114,0.21599159191620146,-13.104576287874393
0050,12,45,30,10,36,63.888888888888886,1.340107198187412,4.845158012123325,1.606611774333511,6.261699598824604,13,38.46153846153847,0.732623493305581,1.3311930943964574,2.488298648823274,0.9159815027570227,25.42735042735042,0.607483704881831,-13.316360332708626
006208,16,45,60,7,28,57.14285714285714,0.6273416691259126,1.1894555828917863,1.2482321824734166,1.4584200958000932,12,33.33333333333333,0.8122259342490351,1.404665418930124,3.274415331146282,1.3604422586145164,23.80952380952381,0.1848842651231225,-13.741085536711624
2330,14,45,20,7,36,52.77777777777778,0.543528540991423,0.7324886717996363,1.3937420657106578,2.0026828404003116,16,37.5,0.14419058481988067,-0.6998481453580316,1.7811628163303648,0.08470942850236914,15.277777777777779,0.39933795617154233,-13.832016461440293
0050,12,40,120,10,21,66.66666666666666,1.197728384169206,3.1615164003493597,1.0153930512058504,1.6723032518354088,9,33.33333333333333,1.1910679628168954,3.0284384802525826,4.1741252837722405,2.4954654342730613,33.33333333333333,0.006660421352310486,-14.671952048206471
0050,12,45,30,3,36,58.333333333333336,0.40358970878879913,0.06169148170542909,1.2759808653496059,1.9181623462530006,14,42.857142857142854,0.22391510456645589,-1.0700356054853561,1.698470986988393,0.4568900309304327,15.476190476190482,0.17967460422234324,-14.742634273026784
006208,10,35,120,7,13,53.84615384615385,0.1283136522483746,-0.9532873904547535,0.9118652787671656,0.07928873498084218,5,40.0,0.576993562560254,0.7296018691276593,2.1943723561189468,0.8092382058022918,13.846153846153847,0.4486799103118794,-14.909254754578798
0050,10,40,60,7,19,52.63157894736842,-0.058348687243419,-1.9159526206890678,0.8678258681266476,0.04319553775900108,9,44.44444444444444,1.1494902046996702,3.21224609577885,2.562132789431465,3.1367297811210335,8.187134502923975,1.2078388919430891,-15.011638109598614
006208,10,40,60,7,21,52.38095238095239,-0.04319517956877773,-2.0131447462440812,0.882967927627711,0.03777878057246692,9,44.44444444444444,1.1635068331812248,3.1005495970776478,2.508286411759552,2.9372901844864554,7.936507936507944,1.2067020127500026,-15.400911538845934
0050,14,45,60,5,29,62.06896551724138,0.5713219964272518,0.9470246420553937,0.9945346844243247,1.1015807569704927,14,42.857142857142854,0.3479061414873676,-0.23439045244143134,1.7385461165309368,0.4266957357740867,19.211822660098527,0.2234158549398842,-15.483384268617737
006208,12,45,120,3,27,62.96296296296296,0.13535591236671002,-1.6207710222416583,0.6783522278549082,0.23156173842928526,16,50.0,0.5610234515792624,1.0996593724039623,1.979385220582514,1.3393932868689373,12.962962962962962,0.42566753921255235,-15.870212705130728
006208,10,40,60,10,21,57.14285714285714,0.14428146413943127,-1.0898297393541747,0.8219909908635058,0.12618949217976516,9,44.44444444444444,1.451000068665393,3.95724354424041,2.8191989232859647,3.6630711035250036,12.698412698412696,1.3067186045259618,-16.496538636457196
0050,12,45,60,3,33,51.515151515151516,-0.06645383192746668,-3.033517940705401,0.8721049546157389,0.11449844188338128,13,46.15384615384615,0.5329805166150196,0.9014286601420921,2.2229083593730214,2.072513716556987,5.361305361305362,0.5994343485424862,-16.617514022375396
0050,12,35,60,7,13,61.53846153846154,0.4890049896992944,0.4021964949135918,0.8982501197771189,0.4975917380419996,5,40.0,1.0323018422656585,2.880466088719252,3.1286688594327106,2.038950177456281,21.53846153846154,0.5432968525663641,-17.280191791733387
0050,16,45,60,7,30,56.666666666666664,0.6084075498312312,1.066946467878541,1.229593941074246,1.176649872581956,12,33.33333333333333,0.590899115619878,0.6404113431047852,2.7944303492211833,0.8997834976317728,23.333333333333336,0.017508434211353285,-17.535459034637693
0050,16,40,30,7,16,56.25,0.8008292830005752,2.5832630515826094,1.7593261613095845,3.7009309895964217,9,33.33333333333333,0.5067799728804848,0.3434560728435468,2.6533727968919014,0.4319075356907099,22.91666666666667,0.2940493101200904,-18.40572168228374
