symbol,rsi_period,rsi_threshold,hold_days,tp_pct,sl_pct,train_n,train_wr,train_avg,train_sharpe,train_pl,train_stability,val_n,val_wr,val_avg,val_sharpe,val_pl,val_recovery,val_bull_wr,val_bull_avg,val_range_wr,wr_diff,ret_diff,score
2454,10,60,7,20,8,53,56.60377358490566,1.2438053013787471,3.8722120231763504,1.4343580566500438,5.082831943177461,30,56.666666666666664,1.6796895257822748,3.4580540404660534,1.3038222214557729,1.2650418075641932,56.666666666666664,1.6796895257822748,0,0.06289308176100405,0.4358842244035277,64.85401681507395
2330,12,60,10,15,10,58,65.51724137931035,1.7276375457546975,6.681458202178117,1.5225813419555214,4.095273951215404,29,65.51724137931035,1.3262773750775627,3.133245695096293,0.9134336754519123,0.8764816934398205,65.51724137931035,1.3262773750775627,0,0.0,0.4013601706771348,64.64464431110632
2330,12,60,10,20,10,58,65.51724137931035,1.7276375457546975,6.681458202178117,1.5225813419555214,4.095273951215404,29,65.51724137931035,1.3262773750775627,3.133245695096293,0.9134336754519123,0.8764816934398205,65.51724137931035,1.3262773750775627,0,0.0,0.4013601706771348,64.64464431110632
2454,10,60,7,15,8,53,56.60377358490566,1.2438053013787471,3.8722120231763504,1.4343580566500438,5.082831943177461,30,56.666666666666664,1.5877881158996163,3.3567304948259147,1.2743253704640678,1.1958271557543527,56.666666666666664,1.5877881158996163,0,0.06289308176100405,0.3439828145208692,64.61231120254061
2330,10,45,10,20,6,36,61.111111111111114,1.3270261761842503,5.1716272238407335,1.4438689367858666,4.061176972903761,13,61.53846153846154,1.9432345242546891,3.5387374904762066,1.0924905453383573,1.0293628672253357,61.53846153846154,1.9432345242546891,0,0.42735042735042583,0.6162083480704388,63.96124842425376
2454,12,45,7,10,6,23,56.52173913043478,1.4120029908544018,4.181171758375326,1.4632697041480787,5.345835999698636,14,57.14285714285714,1.2705350698869158,3.238913601519718,1.2162857130414746,0.6492833146670778,57.14285714285714,1.2705350698869158,0,0.6211180124223574,0.14146792096748606,63.453400898680016
2376,10,45,7,10,10,32,62.5,1.4161343041810117,3.1013966020387365,0.9730379893687418,7.228176189401739,19,63.1578947368421,1.6130443965060288,3.8524155731234635,1.1074164829234063,1.2081539901721363,42.857142857142854,1.8569427927418503,62.5,0.6578947368421026,0.1969100923250171,63.186370833454596
2379,10,60,7,10,10,63,63.49206349206349,1.073018538097112,3.8232641603240407,1.082709029561928,4.438784879444232,33,60.60606060606061,1.28694560188025,3.9668581336842155,1.2152996729766299,2.5589715756193416,60.60606060606061,1.28694560188025,0,2.8860028860028777,0.21392706378313808,63.15193775824033
2376,10,40,7,20,8,26,65.38461538461539,1.3368991666646894,3.0757794244116776,0.8433506149781633,6.879434230885403,14,64.28571428571429,1.4059489146656805,3.113961118716417,0.9572316485613447,0.82755852814463,50.0,1.7386871339396257,50.0,1.098901098901095,0.06904974800099106,63.13020368515154
2330,10,45,10,15,6,36,61.111111111111114,1.3270261761842503,5.1716272238407335,1.4438689367858666,4.061176972903761,13,61.53846153846154,1.6323896751765377,3.178489664627566,1.0177095417089064,0.8647033054917691,61.53846153846154,1.6323896751765377,0,0.42735042735042583,0.3053634989922873,63.09331363840161
2379,10,55,10,10,10,46,65.21739130434783,1.0844619791040722,3.2851919336953608,0.8995167471590549,5.221097118656655,27,66.66666666666666,1.3681630227535697,3.4477483839689516,0.8944330590280042,1.57178020481892,66.66666666666666,1.3681630227535697,0,1.4492753623188293,0.28370104364949755,62.747943760816085
2454,12,60,7,10,6,53,54.71698113207547,1.1946440274656975,3.610462876921424,1.4675315301489722,5.235171383016439,28,53.57142857142857,1.2094982372170942,3.2157625333455355,1.420460922994793,0.9681490679536647,53.57142857142857,1.2094982372170942,0,1.1455525606468981,0.014854209751396619,62.46044445468895
2376,10,40,7,15,8,26,65.38461538461539,1.3368991666646894,3.0757794244116776,0.8433506149781633,6.879434230885403,14,64.28571428571429,1.4862256033313466,3.2071038195856514,0.9801664979903045,0.8748103575841659,50.0,1.7386871339396257,50.0,1.098901098901095,0.14932643666665713,62.32743679849488
2330,10,45,10,10,6,36,61.111111111111114,1.3551903602188409,5.208980137659131,1.4610070522941783,4.117885917789489,13,61.53846153846154,1.3584152934123557,2.784706754123117,0.9517985919285133,0.7195746287216644,61.53846153846154,1.3584152934123557,0,0.42735042735042583,0.0032249331935148007,61.84731544244287
2379,12,55,10,10,10,47,65.95744680851064,1.1502038536932506,3.641841894092006,0.92919333576925,4.996352552834963,29,68.96551724137932,1.4198364609812024,3.70345631201498,0.8199797790166345,1.3604352914487297,68.96551724137932,1.4198364609812024,0,3.008070432868678,0.2696326072879518,61.776503868773005
2379,12,55,10,15,10,47,65.95744680851064,1.1502038536932506,3.641841894092006,0.92919333576925,4.996352552834963,29,68.96551724137932,1.3283478731059615,3.5493428305450094,0.7961397604970132,1.272774277570925,68.96551724137932,1.3283478731059615,0,3.008070432868678,0.17814401941271085,61.64719901945734
2379,12,55,10,20,10,47,65.95744680851064,1.1502038536932506,3.641841894092006,0.92919333576925,4.996352552834963,29,68.96551724137932,1.3283478731059615,3.5493428305450094,0.7961397604970132,1.272774277570925,68.96551724137932,1.3283478731059615,0,3.008070432868678,0.17814401941271085,61.64719901945734
